compound,p0,DeltaH
22466,5.913217297562083e-14,118.85880719898871
22471,6.472187521889506e-13,105.84231333242232
22475,7.864950034578678e-11,101.08495084895469
22479,6.118492123160606e-12,108.01517697842434
22488,1.5980199148680364e-06,60.46172803878546
22489,6.964549451562618e-08,64.52454818303411
22491,3.117909180004425e-12,100.25136644134146
22507,6.276984017778346e-13,101.09129171737708
22509,1.361549694885497e-10,99.20133521913044
22517,7.62774031202096e-11,96.33392923390944
22519,9.958773329729196e-09,86.91531941994475
22521,9.814914214842712e-10,80.44782678770775
22522,8.725989667063445e-15,128.99249861212942
22530,1.0608793356142228e-13,124.86328474868507
22533,1.3439967336903122e-13,111.46556598697846
22542,2.36502839026152e-12,94.2493178568374
22546,6.959803380761921e-13,107.54839394919891
22549,1.0658223213754642e-11,88.16947374201096
22560,1.4732736665119125e-11,99.61629708268303
22565,5.9828265260108265e-09,80.18921639033032
22569,6.648504974047714e-08,72.656628890174
22572,4.643642702865931e-11,95.17813035431045
22575,4.273633200434735e-12,111.64290430880587
22580,2.208924144221703e-06,71.90855137945755
22581,7.698021864390651e-11,103.27957686730599
22584,7.501085819480194e-11,101.63332105326083
22592,3.5435427668645717e-12,109.56541791977669
22595,6.405240174521842e-14,124.01316790369432
22596,7.742675113936101e-13,118.031966458213
22597,5.4265713714162244e-11,90.18649771258875
22603,9.80896668812056e-13,104.63424769650639
22611,9.952738628946052e-12,111.10174032874338
22616,7.742675113936101e-13,118.031966458213
22621,1.3636959563515433e-12,117.93305861921543
22629,7.435611508792656e-14,109.91821801193086
22631,1.146972453189029e-08,86.65028540029695
22637,5.506109688030313e-10,96.65399034482573
22639,4.283445998684798e-11,103.58421647429536
22640,1.866827265629025e-12,107.647036618544
22644,2.36502839026152e-12,94.2493178568374
22645,5.768865139347221e-11,109.09363300362139
22652,2.537647567561503e-12,118.40010681809333
22655,6.973422905786923e-10,103.11243155814007
22659,5.4249337799907394e-11,110.04265768760972
22662,6.872688566954158e-11,96.6449389259031
22671,3.261991831074109e-11,111.4698806886237
22676,4.4049246440950084e-13,111.83370634685879
22680,8.03236928659535e-12,117.99655937210636
22682,7.916337974529889e-13,111.5290667398694
22687,4.443878174189331e-12,116.44921139705879
22689,6.696866761285045e-11,94.99868311185794
22691,9.500036620329072e-11,108.09176226657519
22692,1.2035316137313824e-10,94.69404350486857
22695,1.9695521030049963e-12,120.48861877320343
22698,1.087453102277077e-13,111.15372015574545
22702,8.364178785110849e-14,122.90518310340693
22711,1.400675443066613e-11,112.0110446686862
22717,1.3804420345120343e-12,105.54355203644923
22726,8.03236928659535e-12,117.99655937210636
22731,8.583774764747011e-14,124.55143891745207
22740,2.1145313892637408e-12,108.9370092825175
22742,7.274325870472731e-14,126.39754818847275
22747,2.1332305654726898e-11,113.5525143327175
22749,1.1870033744921515e-11,113.85715393970688
22752,1.1698565583966489e-12,107.38966130746992
22756,3.2618700195961557e-09,98.56947867975362
22757,3.2147507893097257e-10,92.10198604751666
22765,7.373567583341723e-13,123.08067623055533
22775,3.772780450911093e-13,124.07666865658526
22778,4.560549255250151e-12,118.09546721110394
22781,1.2035316137313824e-10,94.69404350486857
22790,2.1332305654726898e-11,113.5525143327175
22797,2.1024150572934266e-12,107.08502170048052
22818,1.163153243188768e-12,105.53767372543294
22832,2.523012546922606e-10,103.6477172271863
22842,3.0461207740800074e-08,82.20624036090807
22845,2.0993057191908303e-13,124.38130826357465
22852,2.068980271202426e-14,117.91381563133766
22854,2.537647567561503e-12,118.40010681809333
22855,2.5009900675987773e-13,111.93261418585635
22856,3.2148708411642107e-12,105.0023880563867
22864,4.443878174189331e-12,116.44921139705879
22867,6.795024045567218e-10,101.46617574409493
22872,1.3804420345120343e-12,105.54355203644923
22875,8.316251775214429e-14,121.05319552136994
22876,9.234223695083405e-13,120.78738006917654
22877,1.1698565583966489e-12,107.38966130746992
22878,1.163153243188768e-12,105.53767372543294
22879,6.567051638671121e-12,112.3098059646593
22883,5.108799616900657e-13,119.24003209412895
22884,1.7785488139735038e-10,90.55463807246906
22886,1.098630147952947e-10,106.45138476354632
22888,5.685531197970271e-12,102.62614037138441
22891,1.228209692207589e-09,103.0135237191425
22892,1.2211720116909967e-09,101.16153613710553
22901,1.8402903802368362e-08,79.7110078519047
22903,3.2618700195961557e-09,98.56947867975362
22905,1.0776330976751025e-11,107.91626913942676
22909,2.4584671194084423e-10,102.00146141314116
22912,1.7785488139735038e-10,90.55463807246906
22913,2.1612781627002407e-08,85.79727558900143
22919,3.136646381525402e-10,93.53618779820417
22920,4.298529302606911e-06,70.55263602788129
22922,8.164725155502182e-09,78.67827631637859
22925,9.528227116345806e-08,65.80716538662882
22926,2.7314280465320326e-11,86.70500876587832
22934,6.231365810790658e-10,80.79020103959269
22936,6.879359603307965e-15,126.62625954785368
22938,1.0458783835968589e-12,109.79123631285285
22940,5.521936402731065e-10,78.61269267283859
22944,1.4790628000014473e-09,87.6713287915826
22950,1.3427822203989099e-09,81.73044399130248
22955,6.446106157211049e-11,91.73414893583123
22960,8.781662230927531e-12,96.71347964426636
22966,1.1211921426175329e-10,92.95529910700708
22967,3.079154598736271e-11,101.85404475585244
22968,5.410829725747839e-12,108.91182838874175
22969,3.0107730721746865e-12,109.21646799573115
22981,3.4171217258088804e-14,125.78633427181803
22982,6.578322532560128e-11,104.78261452529742
22985,8.456034099330064e-10,97.85238839582776
22993,2.836762758627632e-13,122.25879979661562
22999,3.4171217258088804e-14,125.78633427181803
23000,3.36775981238258e-15,119.31884163958107
23002,4.2472142675157175e-10,90.36415562050006
23004,2.79364357431862e-12,107.19917885550092
23009,2.1912968377247747e-13,114.53992095923108
23013,6.536986710862372e-12,98.72563786732098
23017,4.275124322527996e-14,113.70867352028486
23018,1.3353173863742072e-11,106.03305577559355
23019,7.67141726343075e-13,117.79991846751952
23020,4.2686422772176543e-13,118.10455807450892
23030,7.828943137112487e-11,87.50078275161636
23035,2.8907316714447687e-12,109.25595064380659
23039,6.536986710862372e-12,98.72563786732098
23041,6.021655550952746e-11,99.25224569927782
23046,1.4179472556304836e-09,96.83568136907435
23047,1.1815690985451445e-11,100.27298584236857
23051,1.1747986701104867e-11,98.4209982603316
23055,3.9381028670268925e-13,114.2352813522417
23056,4.651288813763598e-08,81.55265082987316
23064,6.373301716165062e-11,101.28437112921529
23071,2.588138200828569e-08,81.85729043686253
23072,3.511399726093767e-11,97.95116369652608
23076,6.34713902840281e-13,112.39891368044373
23077,4.937719881136987e-14,119.32913980991339
23078,1.333370895057652e-11,102.45049420912264
23080,1.8904391787135164e-12,111.33858428790042
23085,1.051905837430146e-12,111.6432238948898
23087,3.36775981238258e-15,119.31884163958107
23088,2.59032275664077e-15,131.07030458724253
23092,1.4771604844096847e-11,110.24336659143972
23095,1.0564226646397724e-11,95.0925680866937
23100,2.2006239684989453e-10,85.08886314216494
23102,2.9353493860576265e-13,124.3155715849213
23103,5.450276469820577e-13,106.36793141655465
23104,3.805979892453151e-15,125.07891157280609
23112,2.3801525187997707e-13,118.2183022032137
23121,2.575480125034992e-15,129.21831700520556
23122,2.777635907974642e-12,105.34719127346393
23124,5.94351060299972e-14,127.00748444299391
23128,8.059466343163397e-12,90.94250708422659
23130,1.4781665348549373e-12,111.85774970038122
23133,1.9846471359146768e-14,110.36958777657935
23134,1.9816379666626277e-13,114.76547233080342
23137,2.3954104063638874e-12,108.78427088532209
23139,3.252026872016189e-10,80.94945770976545
23148,4.275124322527996e-14,113.70867352028486
23149,2.777635907974642e-12,105.34719127346393
23159,8.17759551568653e-11,97.40999971646359
23163,3.512506407331045e-13,95.00532722847524
23165,4.855296318711835e-13,106.45215056914734
23166,2.7016550427090024e-13,106.7567901761367
23169,1.114050559027355e-11,102.38933042489869
23170,4.774680284950944e-13,105.75839742802455
23172,2.2471927391456774e-08,82.12232445651033
23173,2.680191931536979e-10,97.7781400763439
23174,8.567836161469923e-12,109.84964237525925
23188,1.8136672410277666e-10,101.91754550874339
23195,1.167213840184541e-12,114.82897308369436
23196,8.197557506250902e-10,77.07594903970096
23201,6.494782090026876e-13,115.13361269068373
23203,1.0091872721825532e-10,102.22218511573277
23205,9.946090924284734e-12,95.75469248349582
23212,1.7847577722626603e-10,99.84593743073049
23213,1.4158122729411332e-12,118.75844705476052
23220,1.0951117326127383e-13,123.8366856021932
23222,2.1524786272085978e-10,101.92342381975968
23224,2.9251506704375635e-13,121.24462814484129
23225,2.08026317511506e-12,112.76705404032404
23226,1.3387858115828328e-14,125.67848161527502
23227,2.0502128055369573e-13,106.29956140808709
23245,2.8339850616424154e-13,117.74638474875918
23250,1.888588101392553e-12,106.82616924004392
23253,2.419873275722571e-14,127.2258295903226
23254,2.9251506704375635e-13,121.24462814484129
23259,1.7629204687755212e-12,114.61316331134474
23267,1.7374542622602775e-13,108.14567067910777
23280,3.0998776967086235e-12,110.38492804430548
23281,1.0091872721825532e-10,102.22218511573277
23283,1.7374542622602775e-13,108.14567067910777
23285,1.7274985941951666e-13,106.2936830970708
23288,9.612400524955644e-14,106.59832270406018
23293,2.6414753119061566e-11,91.31064744410693
23299,1.3120760066332305e-10,90.4707221680713
23302,7.850913672045586e-12,109.15241124520243
23305,9.946090924284734e-12,95.75469248349582
23309,3.747142221773619e-11,104.40372659882415
23316,2.680191931536979e-10,97.7781400763439
23317,2.0850397204775402e-11,104.70836620581355
23324,7.258740213014475e-09,76.02297218415367
23328,4.372911695900387e-10,91.5326156690744
23331,2.433239530411383e-10,91.83725527606379
23335,9.067512491693103e-07,72.12927508204918
23337,2.79364357431862e-12,107.19917885550092
23339,5.383668088784781e-09,81.17142593473292
23340,1.210559546820346e-13,109.41001141771261
23348,5.521936402731065e-10,78.61269267283859
23355,2.7916496132966817e-15,133.08759372747278
23357,7.077386287559295e-13,113.93064174525232
23359,3.9381028670268925e-13,114.2352813522417
23361,2.8907316714447687e-12,109.25595064380659
23362,3.9381028670268925e-13,114.2352813522417
23363,1.5925291181937002e-13,105.69575941782087
23367,7.077386287559295e-13,113.93064174525232
23368,3.9381028670268925e-13,114.2352813522417
23375,9.03599989069769e-12,110.17246120799308
23378,3.4171217258088804e-14,125.78633427181803
23384,3.0594272594754565e-10,98.38767406487399
23397,3.138002283387166e-11,95.82894080297966
23399,4.337623670334017e-11,107.27576414365176
23401,2.2328789438738093e-09,91.55635577440192
23407,1.5694283540295e-13,120.71145182156803
23409,8.732842958510147e-14,121.01609142855743
23427,7.995988374169372e-12,104.77242295634227
23433,2.777635907974642e-12,105.34719127346393
23434,1.0458783835968589e-12,109.79123631285285
23446,1.5694283540295e-13,120.71145182156803
23448,1.1699453897947083e-15,120.25364163827696
23449,1.6390262264609712e-08,86.5770250659668
23451,3.6642229170838746e-11,100.06322095803947
23452,5.127678140943233e-15,136.70654978053327
23454,1.1586650237185117e-12,117.58410869516992
23461,1.751375121632977e-08,85.99669586926204
23462,9.013011100914637e-08,79.16446360794507
23464,3.393718181170347e-08,83.60850864733393
23476,9.518739334374805e-12,100.58275636653354
23478,2.0265698063102322e-10,94.50264708205468
23482,1.1329626932760695e-12,115.26631966566472
23486,8.646837287626462e-14,117.37824438887885
23487,1.0380470677222551e-07,78.8994295882973
23489,2.1827567829208204e-13,120.70635713108354
23490,2.973614199392881e-14,125.68568783951865
23491,4.647158447560061e-12,114.62624784660466
23494,3.6152298783165355e-13,121.5564739760743
23496,5.496283083743144e-11,104.72145074107344
23498,1.876354038504333e-09,93.34717957221491
23503,1.4596987081131984e-10,100.27740570168456
23504,1.8492492312900636e-10,86.87968693997794
23511,5.562148499873566e-10,65.48374276221224
23512,8.498696411449882e-13,125.59279084983659
23515,3.3433854232753274e-14,121.86273861176818
23516,2.2570773709113803e-12,121.14874581044772
23523,2.2441442459421797e-12,119.29675822841077
23530,1.230681252460786e-13,113.13390520316315
23532,7.089607465742233e-11,106.79990366552765
23533,2.0388080423016515e-08,76.88240561771953
23534,1.5618564248967785e-09,102.77656616935444
23547,1.774097698991038e-13,128.2985924358933
23552,5.64367399694301e-09,71.95123539444923
23557,3.4142398868148804e-07,76.57332012143804
23558,1.3205641282020648e-10,112.68136327488564
23569,1.9403143896824367e-10,106.68997026044919
23576,8.885608558905848e-10,80.94522576196816
23580,2.3801525187997707e-13,118.2183022032137
23581,3.2233899713085385e-14,127.49293891703837
23589,1.578473054729804e-13,122.56343940360502
23592,1.7730436679687735e-12,111.19320135108377
23593,7.78755926161049e-13,124.89555971977977
23594,6.546480157314019e-12,120.04796723440394
23596,1.2363284293891165e-14,126.32161994086428
23600,4.7778543040962205e-11,113.21664894393187
23603,2.0153036404243858e-12,118.80525886634572
23606,3.2332615192321673e-13,130.25645638520143
23607,1.31299725383613e-10,110.82937569284867
23608,1.1765487262671842e-13,132.6437296362846
23610,6.50921168957504e-14,131.09638166123705
23612,9.809297576893013e-13,109.6458533760362
23615,5.1233536994977997e-08,87.49353563015327
23617,4.708835975383787e-12,106.74915631169488
23618,4.1920968110169224e-13,118.11939436421613
23619,3.6010624694968625e-12,116.64863167731939
23621,2.643329969510064e-11,111.66930096888429
23626,4.805568790270825e-13,127.96903853483889
23627,9.809297576893013e-13,109.6458533760362
23629,4.275124322527996e-14,113.70867352028486
23632,7.995988374169372e-12,104.77242295634227
23634,1.4708403510098046e-11,111.97394057587367
23636,4.610689367734214e-11,89.8375477885432
23639,2.9071652728292367e-07,70.48705238434131
23642,9.273234088933928e-12,111.81871702203823
23644,1.1747986701104867e-11,98.4209982603316
23645,5.506295427255864e-10,101.66559602435551
23646,3.144333991514028e-10,103.61649144539005
23648,5.410829725747839e-12,108.91182838874175
23651,3.0107730721746865e-12,109.21646799573115
23656,1.582445362073887e-10,91.87131958169967
23657,1.8639288709919677e-09,84.24386232217321
23659,1.456354734841914e-11,108.3360935361951
23660,1.4846130420622065e-14,137.98376904544855
23662,1.7470659272867153e-10,100.33856948590854
23663,1.3205641282020648e-10,112.68136327488564
23664,3.0594272594754565e-10,98.38767406487399
23671,1.7023712953437728e-10,98.69231367186339
23675,1.5610966032814431e-09,78.05276064542414
23679,1.4771604844096847e-11,110.24336659143972
23687,2.224472837997641e-13,114.68125317821072
23688,2.6889499870591327e-12,108.70005173272942
23696,1.2578231681137296e-13,117.05750086321304
23697,4.7778543040962205e-11,113.21664894393187
23704,1.2688989356954058e-10,108.77260390454299
23706,1.728646967129929e-11,113.7519346129781
23709,9.871325448992694e-12,115.70283003401263
23720,3.0594272594754565e-10,98.38767406487399
23726,2.79364357431862e-12,107.19917885550092
23731,1.2688989356954058e-10,108.77260390454299
23735,1.940241933166367e-08,93.78956825157913
23737,1.5093999240823295e-09,100.71979438104877
23742,2.1826752729589598e-11,107.80595512221346
23744,9.871694084387445e-14,128.6032320428827
23746,9.260876220027965e-10,101.9412856140709
23747,3.3721014384631073e-09,93.04253996522554
23752,1.7730436679687735e-12,111.19320135108377
23754,2.6430976515873044e-15,130.86457281925072
23757,1.6926166537925235e-10,96.8403260898264
23758,7.742936299884195e-13,123.04357213774281
23760,9.809297576893013e-13,109.6458533760362
23764,4.7504770472968405e-11,111.36466136189489
23769,3.883718738461794e-09,92.77750594557776
23782,2.7549248552326705e-14,117.83707730807346
23785,1.0585147335841593e-08,89.97971672023405
23786,2.2328789438738093e-09,91.55635577440192
23788,1.8796069022217778e-12,109.48659670586345
23789,7.077386287559295e-13,113.93064174525232
23800,1.1453819185408474e-10,100.9797315222259
23806,6.373301716165062e-11,101.28437112921529
23810,4.315814737092325e-07,68.95030875120366
23814,4.708835975383787e-12,106.74915631169488
23817,2.2851506708746704e-10,94.77232990397984
23818,3.165752194284243e-10,100.4444458531797
23822,4.3377856548235625e-13,120.17616615252182
23823,1.8796069022217778e-12,109.48659670586345
23825,2.9353493860576265e-13,124.3155715849213
23826,4.001710608219807e-10,92.82143448294529
23833,1.0458783835968589e-12,109.79123631285285
23834,1.6333300689378645e-13,124.62021119191068
23836,2.2266903880806886e-10,93.12607408993466
23838,5.650859570321146e-10,103.31185183840066
23842,7.158907285772606e-10,89.91413307669404
23843,1.8796069022217778e-12,109.48659670586345
23845,1.0458783835968589e-12,109.79123631285285
23849,3.790519932705546e-13,115.73615422947022
23855,3.491701360788302e-12,116.2627620614271
23862,4.872483166719132e-12,108.80592810000059
23874,4.423533446623749e-12,102.86504329972047
23876,4.488370040441337e-11,109.33253593195742
23877,7.795678718518903e-13,119.87152654553242
23880,9.95307436761996e-12,116.11334600827315
23881,3.302327785151589e-13,113.1445095450731
23883,9.871325448992694e-12,115.70283003401263
23894,7.840605637663507e-13,121.7235141275694
23900,1.0681417388518007e-13,126.70284483600452
23901,1.728646967129929e-11,113.7519346129781
23917,1.853650042567814e-08,88.0288212991995
23919,1.7287115218303493e-13,126.65233662184815
23920,1.0314350878279167e-08,88.33346090618888
23923,7.020135758697136e-11,107.2252559294954
23930,4.3377856548235625e-13,120.17616615252182
23932,2.8532177229799693e-15,137.01118938752265
23936,5.1233536994977997e-08,87.49353563015327
23942,3.2972141807147306e-10,100.40496320510422
23943,1.1453819185408474e-10,100.9797315222259
23955,1.929124285310994e-08,91.93758066954216
23968,2.628085461504431e-09,96.91691137797727
23971,9.871694084387445e-14,128.6032320428827
23974,3.3426675641460787e-12,101.3274369238956
23977,7.305971498008585e-11,111.13401529983805
23981,1.2762593279912009e-12,123.52499349545002
23990,9.86582909069901e-13,111.49784095807316
23991,2.570926968332512e-10,100.17849786268701
23993,4.580028081312273e-13,108.15875521436767
23995,1.6926166537925235e-10,96.8403260898264
24002,1.4223557003378535e-10,98.63114988763941
24004,2.533883353904516e-13,106.61140723932009
24008,1.4708403510098046e-11,111.97394057587367
24009,3.908615186640655e-08,83.34347462768616
24010,5.024347394703176e-10,83.32147344697047
24011,2.8552327385210554e-11,100.53772157711154
24017,3.9381028670268925e-13,114.2352813522417
24019,1.2487195879786463e-12,119.60139783540014
24021,1.701156229098763e-13,124.58072854383524
24024,2.620159434792307e-12,107.05379591868427
24028,2.0563631715720385e-12,118.59952709835392
24029,2.605145838073781e-12,105.2018083366473
24031,5.0208015758466056e-14,119.79494125738158
24036,1.6333300689378645e-13,124.62021119191068
24042,9.088414233644507e-14,124.92485079890007
24044,5.943732557831308e-16,139.90788645186393
24046,1.3353173863742072e-11,106.03305577559355
24052,1.942903577821265e-12,116.56740166841647
24054,2.4974845523989606e-11,109.63717553894682
24056,1.1989323589625645e-12,119.64088048347558
24061,1.642743038686016e-13,126.47219877394765
24066,1.6333300689378645e-13,124.62021119191068
24067,9.95307436761996e-12,116.11334600827315
24069,9.809297576893013e-13,109.6458533760362
24071,3.0327226068780144e-13,106.67257102354405
24077,4.36278454875158e-13,122.02815373455877
24081,3.30717516253444e-14,127.3121240499833
24082,9.61879046972205e-12,114.05657421996749
24086,2.3801525187997707e-13,118.2183022032137
24087,2.8532177229799693e-15,137.01118938752265
24095,1.7386741800632022e-13,128.50432420388512
24097,1.7287115218303493e-13,126.65233662184815
24100,3.906246689804068e-11,107.52989553648479
24102,1.578532001326257e-15,135.46384141247506
24104,3.2070205071315436e-11,101.81456210777701
24108,1.876354038504333e-09,93.34717957221491
24116,6.361712856298147e-12,104.3402258459332
24122,1.1528394265546586e-08,79.25865330272183
24123,1.937496713431823e-11,99.31932959877362
24132,4.011233292133462e-08,84.98973044173133
24135,1.563085578928074e-11,116.64064402053013
24137,1.8486911782437632e-10,106.73584691499896
24143,5.156196785846551e-07,78.05950431226167
24148,1.1848849618361164e-12,121.92461433595462
24149,7.024392317654445e-08,83.03883502069678
24153,1.5143702598021097e-11,113.142400624448
24154,1.4924944767139196e-12,106.67490799221103
24155,8.42648065197467e-12,113.4470402314374
24156,2.9251506704375635e-13,121.24462814484129
24167,3.7057870906156664e-13,107.84690938313467
24172,1.761596400436922e-13,127.60117617444655
24182,1.540506080386312e-12,110.17315138829315
24183,2.737244516291648e-11,114.68974859949559
24186,2.1294234468702915e-12,121.61997472896523
24187,1.1848849618361164e-12,121.92461433595462
24189,4.124991977757683e-10,93.23922031429474
24192,7.205830861695965e-12,105.6301985099067
24193,2.0507232837875114e-14,129.07193886134328
24199,3.9865988913917884e-12,104.08285053485912
24202,1.7374542622602775e-13,108.14567067910777
24210,1.375885873885498e-12,106.0769843129611
24220,2.2251189520024187e-14,129.5995419003458
24221,1.3559276736074816e-12,121.09267671670827
24234,2.2251189520024187e-14,129.5995419003458
24239,1.2381332554589891e-14,129.9041815073352
24241,1.6333300689378645e-13,124.62021119191068
24242,2.2251189520024187e-14,129.5995419003458
24251,1.3559276736074816e-12,121.09267671670827
24252,2.1294234468702915e-12,121.61997472896523
24253,2.6977037455256365e-12,108.2222559672586
24255,3.2373913867433477e-10,104.78495149396439
24257,3.1682435865848792e-12,114.30852370435535
24261,4.651626831130124e-13,121.3051435530207
24264,2.5883262853990733e-13,121.60978316001008
24271,3.1287772153215477e-12,115.62858171452876
24273,1.7528188785388313e-12,112.76117572930777
24281,3.0487347029663104e-12,113.9823259004836
24285,1.0892349324269196e-09,86.94318769286889
24287,3.0998776967086235e-12,110.38492804430548
24291,3.65128027413657e-11,102.757470784779
24294,3.302327785151589e-13,113.1445095450731
24300,6.990474152621572e-12,105.21241267855726
24301,1.3353173863742072e-11,106.03305577559355
24302,1.3559276736074816e-12,121.09267671670827
24303,1.1116108999989017e-10,108.16306991601289
24306,1.801396699828691e-10,105.08959110095378
24311,3.0718518168782727e-13,121.61566147102637
24312,3.713264447264606e-12,115.63446002554505
24320,2.5883262853990733e-13,121.60978316001008
24322,3.1287772153215477e-12,115.62858171452876
24323,5.479052708816068e-12,113.67768629349423
24324,2.2378983640798143e-11,109.0029951920485
24346,2.552854067805526e-13,102.15427766467128
24347,3.528780170124403e-13,113.6011010053434
24355,1.6964215865482205e-12,114.286965507473
24361,2.0850397204775402e-11,104.70836620581355
24367,6.021655550952746e-11,99.25224569927782
24372,8.011729043089233e-11,112.19994191717842
24378,3.239862496997244e-11,103.66041998275757
24381,1.0149823173706636e-10,98.80222315547181
24382,1.9307525908120704e-15,141.15059481992213
24385,3.402374275451861e-12,114.61650624738193
24389,1.4029981265804804e-10,110.2490464961439
24401,1.5694283540295e-13,120.71145182156803
24404,1.3353173863742072e-11,106.03305577559355
24405,5.647713169260164e-11,99.1068627624612
24412,2.2838782979894713e-11,90.56734082804036
24414,1.1989323589625645e-12,119.64088048347558
24417,1.8931988935531613e-12,114.92114585437132
24420,1.8931988935531613e-12,114.92114585437132
24424,3.6694350183486545e-09,90.74538051564029
24434,5.647713169260164e-11,99.1068627624612
24436,1.5747320587180975e-07,90.28668013474493
24449,3.402374275451861e-12,114.61650624738193
24451,2.4974845523989606e-11,109.63717553894682
24454,5.33907406469902e-10,101.27972640846322
24464,8.011729043089233e-11,112.19994191717842
24469,3.491701360788302e-12,116.2627620614271
24470,3.402374275451861e-12,114.61650624738193
24471,3.491701360788302e-12,116.2627620614271
24478,3.7260718228145607e-10,105.80500145675502
24480,2.073315420689647e-10,106.1096410637444
24481,2.4974845523989606e-11,109.63717553894682
24490,3.402374275451861e-12,114.61650624738193
24492,1.18395321110724e-10,108.06053648477894
24495,2.342052316178984e-10,93.33812815329232
24496,3.2373913867433477e-10,104.78495149396439
24499,2.315586054769466e-09,98.15936497148414
24509,1.801396699828691e-10,105.08959110095378
24510,4.950214982400195e-08,89.80191584100054
24518,6.271281326786102e-08,76.40419707929391
24527,1.0955122524019517e-09,88.79517527490586
24531,8.426165984705309e-10,100.54663822256734
24535,4.784135743147619e-10,100.6455460615649
24538,8.377883786187932e-10,98.69465064053036
24539,7.73280168959131e-10,78.78255368492131
24543,1.0688960879456358e-09,90.22937702559338
24545,4.0056723511374044e-13,117.07398351613925
24548,1.0767856859376209e-09,94.05219128825112
24549,1.3389678313482298e-07,80.97788251275148
24551,1.3334206885437233e-13,115.35089621799271
24554,5.811363324509197e-15,119.41371636224135
24555,5.521936402731065e-10,78.61269267283859
24560,2.0792048024120464e-10,83.05673771222749
24561,4.651288813763598e-08,81.55265082987316
24569,2.777635907974642e-12,105.34719127346393
24575,1.545572827073146e-12,105.65183088045332
24579,1.0458783835968589e-12,109.79123631285285
24586,3.546325824404376e-11,101.58901073620467
24587,1.0821856072259691e-10,98.94760609228845
24595,4.449026509725246e-12,104.71703088175742
24597,7.019873608098212e-09,94.32485392062534
24600,6.410031399522346e-11,103.13635871125227
24603,1.1815690985451445e-11,100.27298584236857
24606,9.088074848009134e-12,112.02444879003004
24609,4.449026509725246e-12,104.71703088175742
24611,5.1233536994977997e-08,87.49353563015327
24618,1.2415180217817253e-10,104.84900824449312
24622,1.4623577787374775e-09,97.22155098496664
24624,1.0734315706617088e-08,92.24222027653153
24627,1.057925352121159e-09,85.77472764429456
24628,1.4623577787374775e-09,97.22155098496664
24631,8.137065191973761e-10,97.52619059195602
24640,7.833993241361548e-06,72.5104999771894
24649,1.0672409185822444e-06,77.48983068562451
24650,1.4623577787374775e-09,97.22155098496664
24657,8.137065191973761e-10,97.52619059195602
24664,3.6694350183486545e-09,90.74538051564029
24668,2.085264049876401e-10,107.96162864578137
24669,1.5131229075814215e-07,86.37792076440226
24670,1.4380189190029862e-07,67.99431553894176
24677,8.413518404752154e-06,59.52693300337969
24678,3.666810685295336e-07,63.589753147628336
24680,2.8525740400717695e-08,70.51997927709799
24688,2.2084840844040433e-12,105.6159601245442
24692,6.068885883963775e-10,90.32828486459097
24696,7.68849249049055e-10,76.93056610288434
24697,6.844771195982504e-11,88.30080415540556
24699,1.136186124584693e-09,72.79116067048484
24700,5.024347394703176e-10,83.32147344697047
24701,1.8460627539674115e-13,106.05158879918187
24712,2.398057735189061e-09,78.57278880059219
24722,6.504556384520575e-12,103.94075429322505
24725,1.054081639981808e-11,100.86727547816592
24728,1.136186124584693e-09,72.79116067048484
24730,4.195214037797254e-11,94.54632856267506
24732,2.3936686774974467e-07,74.7204185685562
24734,1.0432175293925601e-08,78.78323871280483
24739,2.182617265420372e-11,92.84976380158224
24741,6.193911425869933e-11,87.82538956548859
24742,1.4211965724858287e-09,83.76256942123993
24744,3.79629697161155e-11,94.07091397275809
24746,3.928083807703138e-09,83.22728375219371
24747,1.0484807616980374e-11,106.52364116681366
24749,1.7365649742517946e-11,107.37375801180443
24750,2.2194579523954386e-10,98.59154430029781
24754,9.958773329729196e-09,86.91531941994475
24755,6.409123900332217e-11,99.8267469948957
24756,7.747369774301992e-10,93.84554554941438
24757,1.4682818309887993e-12,117.2785551173356
24759,1.4598685294977133e-12,115.42656753529864
24772,1.6994734911850745e-13,116.8973302221954
24775,5.842751173459127e-11,89.53199421070893
24781,1.2403362630656102e-12,110.06601193172331
24786,2.546409409678217e-12,93.59481435495758
24791,3.260943786198536e-08,79.6997492769913
24793,1.4515034364911821e-12,113.57457995326168
24795,9.533193789832938e-13,96.18687181230948
24802,5.496922521455698e-13,119.87061257468754
24814,7.959996646392613e-14,107.41172692801409
24816,1.2349832791998615e-10,98.8961839072872
24819,5.382349769120755e-12,102.95900405153586
24821,9.62465743691027e-11,97.7589496405091
24822,3.058678085668644e-13,120.17525218167692
24829,8.005870538665042e-14,109.26371451005106
24830,3.624024708886036e-11,102.20299467989801
24831,9.814914214842712e-10,80.44782678770775
24838,2.644843495560624e-08,82.47127438055585
24839,1.57032698217116e-10,91.51342523323962
24853,3.928083807703138e-09,83.22728375219371
24860,2.3322272194250817e-11,92.26943460487746
24863,3.277749365581102e-11,105.73815776782689
24864,2.0562170185084005e-10,100.68751940995406
24872,2.6049606810690644e-10,87.28980064824744
24875,1.2341888288768802e-11,110.18220280721577
24878,4.911222134604992e-10,82.43564190058908
24880,1.646315957020518e-11,98.24992499249919
24891,6.361712856298147e-12,104.3402258459332
24893,1.2341888288768802e-11,110.18220280721577
24897,2.00368829559465e-12,111.94166560477898
24898,2.00368829559465e-12,111.94166560477898
