compound,p0,DeltaH
1320,0.0003793173324235685,59.24850897473482
1321,6.718487599665867e-09,95.2502697531692
1322,3.3530155988832727e-07,76.58815641114528
1323,1.2110992123123996e-06,73.89892944856753
1324,9.966222655976488e-06,66.03851022750267
1325,1.7298816688835773e-08,87.86351974100623
1326,0.003454440979170406,54.574698166144785
1327,4.443555253187224e-07,76.69671867391125
1328,0.010686906813114804,40.31539691372408
1329,6.300025727680339e-08,85.58480875268901
1330,5.451225585382976e-08,85.80517797892806
1331,1.95253927236619,30.62869859661493
1332,8.37727499483012e-05,58.94215791738282
1333,0.00022248303628376217,54.49811287799394
1334,7.376030056125185e-11,108.52156067319584
1335,8.37727499483012e-05,58.94215791738282
1336,2.1893413401176588e-06,64.96687512727688
1337,1.399161089126202e-09,92.20476316010357
1338,1.1355820038186045e-08,88.70187504326934
1339,3.2400522825495254e-06,82.14979906196035
1340,3.76914268396303e-10,109.50897662082895
1341,0.001353680300552806,62.92750257587632
1342,4.840673267644831e-08,85.46141020021582
1343,6.069241388822481e-05,68.81766394379372
1344,9.394537009035056e-07,80.52757724912453
1345,2.9662305043812924e-07,80.88524227398567
1346,7.004736653568442e-08,56.431950123969656
1347,0.6512313726026343,31.80853173008656
1348,0.0004583489511014045,64.04311744162732
1349,5.478654565320234e-07,73.92519357034668
1350,3.173791257875903e-14,126.62663612745274
1351,0.0006856211559823355,60.795856949782404
1352,0.0007237653739175843,59.32338281252306
1353,1.3342694441576485e-05,48.84159550451859
1354,9.944964825943811e-10,107.1611860178212
1355,4.760632166885812e-06,76.1584060475239
1356,0.0004021410662906345,56.045460853041526
1357,3.2400522825495254e-06,82.14979906196035
1358,1.2643250935089765e-05,71.71436100813501
1359,1.5342238218844735e-06,72.48675987186189
1360,26.277446091703602,21.815482355625406
1361,2.9057280135585702e-08,99.2981687659959
1362,8.26856042075331e-08,86.69739666109886
1363,0.0004021410662906345,56.045460853041526
1364,8.55559998194462e-06,75.8537664405345
1365,0.0011763961325310366,57.54230061393277
1366,6.983882622660688e-05,74.20286590573727
1367,0.0013082156018413694,60.870730787570636
1368,1.1877212049389415e-05,67.83024799616057
1369,8.432943409701935e-10,105.42878626463113
1370,6.686868519929184e-08,64.56403083110955
1371,1.3041228270996555e-08,91.13134990260383
1372,0.00016318916540736467,62.50679503266064
1373,7.143103279105154e-14,124.02870035908454
1374,2.2721897781641796e-05,71.40972140114562
1375,1.719784171117641e-07,93.62994659809003
1376,0.008118351384205767,44.730614875105125
1377,8.184439228859356e-11,91.39973205329801
1378,0.023056160670312444,43.34909308139262
1379,0.00033971008621161056,48.83291766742923
1380,9.227494691249827e-05,64.88304271766293
1381,2.285284531056243e-05,73.26170898318259
1382,2.72136225214271e-06,73.08526829431108
1383,4.2499040659114296e-07,87.91424317336894
1384,5.176370450395725e-07,71.89306814040923
1385,1.7382958914746995e-07,72.5981670318997
1386,5.510228348638526e-07,75.77718115238366
1387,0.00016583250006793664,64.57840311067355
1388,0.0010680032050749738,51.60141581365264
1389,1.0680430886534399e-05,64.5018178225227
1390,2.0106687992339453e-05,66.00968314949485
1391,4.7636965972825826e-05,64.87238714759533
1392,8.090209490031297e-10,100.58612087064277
1393,0.00022248303628376217,54.49811287799394
1394,1.655309594081252e-05,67.6342578273915
1395,8.031785602561383e-07,78.24406664895885
1396,6.300025727680339e-08,85.58480875268901
1397,0.0010680032050749738,51.60141581365264
1398,4.021560838717571e-06,68.94586286191158
1399,9.960183441137902e-09,90.2249311363013
1400,0.00016678820175743884,66.43039069271052
1401,5.9342986276149886e-06,61.22389586304118
1402,3.115410217118214e-07,79.85542280055918
1403,9.894389961096167,26.25952739501429
1404,0.02302064403417543,43.65448265742957
1405,7.717010501269864e-08,94.854123726607
1406,4.472191371154293e-06,72.27429303554946
1407,7.269025049495772e-06,70.49321083695916
1408,7.415093445816584e-08,90.94536435626435
1409,2.2988639242415125e-06,75.81731074980019
1410,1.2110992123123996e-06,73.89892944856753
1411,9.894389961096167,26.25952739501429
1412,0.00014089492257214568,59.21784750709821
1413,4.1042850732246654e-07,65.49881786028591
1414,0.00044041670056683957,60.13435807128467
1415,9.84493814175543e-06,81.23896840247805
1416,0.0034743491098367524,56.426685748181754
1417,3.864222993116345e-06,65.03710349156893
1418,9.097956588870021e-08,75.4840702031419
1419,2.149318397163324e-05,51.559866171322
1420,5.075933409978837e-10,111.68914696160783
1421,6.943864753582208e-05,72.35087832370031
1422,7.193600219170136e-10,88.87423556581889
1423,4.5832250289457927e-10,106.08337694196524
1424,0.0006038348842344573,55.679657461828185
1425,2.0747963050081163e-07,80.22122619177254
1426,9.774230425474944e-10,103.22778028911033
1427,0.003056847083092201,49.17465991449401
1428,0.0031242639593364314,53.098255574543884
1429,6.340625713424642e-07,81.16238311432721
1430,0.0011051197505994555,53.658187601958325
1431,9.569474802938108e-08,93.93458620507941
1432,7.76538653680567e-09,91.7004597570573
1433,0.0026645411977714068,43.27325776228934
1434,0.001003294216117915,47.717302801678215
1435,0.00016583250006793664,64.57840311067355
1436,4.225893823538405e-07,62.623753166491234
1437,5.5427636967752276e-06,65.4323809101312
1438,2.998940125772254e-07,87.64443189466984
1439,5.776896555453711e-07,76.93080491125077
1440,3.8638068607894924e-05,72.65551793068968
1441,5.0562036080115114e-05,43.85160922601587
1442,0.4116525724083223,38.454428246402834
1443,1.4121442933915674e-09,99.11302121507907
1444,4.472191371154293e-06,72.27429303554946
1445,3.155605333240223e-14,124.77464854541577
1446,9.356358881144045e-07,73.44041611545681
1447,3.357785029466285e-05,67.27031596874613
1448,7.339003378005982e-08,80.78115821918698
1449,1.463402281026375e-06,71.33313611299478
1450,1.6980751401206585e-06,82.07492522417212
1451,6.0344644430422745e-05,66.96567636175675
1452,1.516670837156276e-08,92.13613379453992
1453,3.8638068607894924e-05,72.65551793068968
1454,9.894389961096167,26.25952739501429
1455,2.2721897781641796e-05,71.40972140114562
1456,3.173791257875903e-14,126.62663612745274
1457,0.001820867485160384,56.35181191039353
1458,1.4296365308739804e-07,84.34579533446481
1459,2.3579138605464726e-12,120.59306297211117
1460,4.979815271457844e-08,87.28875142388455
1461,1.1877212049389415e-05,67.83024799616057
1462,1.7810023121557526e-05,72.1244747164045
1463,1.0733914858629492e-06,79.34181826766148
1464,0.03695126676359638,43.19345846901269
1465,5.510228348638526e-07,75.77718115238366
1466,6.39385485216595e-07,86.518970263561
1467,4.101057611714337e-05,51.63474000911023
1468,8.561107242268099e-05,64.56774754060594
1469,2.2344737978839827e-06,65.66794090243006
1470,0.00018441463541237103,67.90683328431143
1471,3.2803093197175684e-06,80.28297519021616
1472,3.362768643498748e-08,82.76327942201777
1473,0.0013007194849233908,59.01874320553367
1474,6.626186317675567e-06,71.63948717034677
1475,0.0013007194849233908,59.01874320553367
1476,0.0004021410662906345,56.045460853041526
1477,3.574169815678091e-11,103.25010283995705
1478,5.506138849964331e-10,106.57751388507926
1479,3.8638068607894924e-05,72.65551793068968
1480,0.00014224599479081658,56.60539288045598
1481,3.844876693091845e-07,76.91708790015032
1482,9.837214744811794e-08,84.26011918290901
1483,2.9806215896057172e-06,53.73566308771348
1484,0.0008323323208901002,50.464181546874556
1485,4.926079442425701e-06,78.21517783582956
1486,6.686868519929184e-08,64.56403083110955
1487,2.208924144221703e-06,71.90855137945755
1488,3.6945893291099155e-09,85.9087305386777
1489,0.001820867485160384,56.35181191039353
1490,9.468025787293852e-10,96.34416859250305
1491,0.00023614424382548138,33.47733495641448
1492,8.009525034671538e-08,79.81378496449159
1493,9.696337911158112e-06,58.56093302224259
1494,4.678094443395046e-08,83.40463841191013
1495,8.610445367497432e-05,66.4197351226429
1496,2.763692549567159e-09,77.6067888194551
1497,7.426593412960369e-11,103.68491069623322
1498,1.6594137153040445e-07,80.73024773903961
1499,2.2868409709585127e-06,74.87609209212408
1500,3.2400522825495254e-06,82.14979906196035
1501,8.604906368534118e-06,77.70575402257147
1502,1.2643250935089765e-05,71.71436100813501
1503,1.5290601057779663e-05,54.60245523053786
1504,1.999147603200836e-05,64.15769556745788
1505,0.00044295484589205894,61.98634565332164
1506,1.0970644727664457e-06,83.26541392771135
1507,0.008118351384205767,44.730614875105125
1508,1.792546770189288e-06,80.60245108691275
1509,6.069468038952371e-07,81.71806595266376
1510,0.00015055272342412204,58.63751831039343
1511,1.2125731441730241e-05,71.32001127365017
1512,1.461166282430498e-07,88.2693909945147
1513,9.95981150131448e-07,77.32452912743123
1514,2.6340974840977197e-05,67.3261881089106
1515,0.0012289524418332843,56.986617775596216
1516,0.07488905813011247,48.47975259195867
1517,0.06508124430648728,43.09455063001512
1518,0.0006073148174128562,57.531645043865154
1519,3.5462948137972025e-14,128.94946288726265
1520,3.35229384445208e-07,80.9533084102982
1521,1.681546702896497e-08,86.03617851733748
1522,9.522590533272274e-10,98.19615617454001
1523,1.9164306446549573e-08,95.65639212332331
1524,9.745257793638008e-09,86.30133547625141
1525,5.3319590089657106e-08,91.40229500049594
1526,1.6618935899052208e-06,69.38324631793951
1527,9.960183441137902e-09,90.2249311363013
1528,2.2925108907098422e-08,87.97208200377223
1529,0.00917427824899127,50.13065312675592
1530,8.561107242268099e-05,64.56774754060594
1531,0.001151011288768387,53.61870495388288
1532,2.059755646332244e-08,95.30549349125546
1533,1.6122629828819204e-07,54.179100991440556
1534,0.0005279608316822383,54.729590097557704
1535,2.1292687091555256e-07,81.86748200581769
1536,0.016139403318795507,41.8015811045477
1537,1.6952145191153506e-07,80.23761568386155
1538,1.1647578066089112e-07,87.10751036936837
1539,1.1359217159653353e-05,74.03616681608848
1540,4.1071668126395277e-07,85.85747138506328
1541,0.010617691601855236,57.36784267073644
1542,0.0013007194849233908,59.01874320553367
1543,0.0004021410662906345,56.045460853041526
1544,1.0740824305487817e-05,68.05579936773292
1545,6.105305438631223e-06,71.3732657104113
1546,2.5751460954058812e-05,54.116887982853704
1547,6.983882622660688e-05,74.20286590573727
1548,0.00012791288982061638,53.2769627068181
1549,0.0011051197505994555,53.658187601958325
1550,2.6018449577621537e-05,64.28109411993107
1551,1.2272438724758962e-07,89.14944586796683
1552,7.29173832589446e-07,72.30318184867873
1553,0.00022867555742153744,61.97569008325402
1554,1.1314186759029341e-07,64.92151562092228
1555,9.83055984538594e-10,105.0797678711473
1556,3.242137912010854e-05,70.86378016203179
1557,7.193600219170136e-10,88.87423556581889
1558,3.1680133614630965e-07,74.55603098120781
1559,1.0680430886534399e-05,64.5018178225227
1560,6.064963492148153e-10,112.51839868535936
1561,0.010617691601855236,57.36784267073644
1562,9.106497863011801e-07,69.48974650412535
1563,0.0002725233199941802,63.767427851911926
1564,1.792546770189288e-06,80.60245108691275
1565,0.0003084092601441151,42.892032867149105
1566,3.8638068607894924e-05,72.65551793068968
1567,1.3567500351358584e-08,102.82267628385718
1568,4.001311791285258e-10,111.02490186050528
1569,1.2570804705967166e-05,69.86237342609803
1570,1.719784171117641e-07,93.62994659809003
1571,1.2855823485654873e-07,81.01736516082693
1572,2.616839531328483e-05,66.13308170196804
1573,0.0013082156018413694,60.870730787570636
1574,0.013557518151283206,45.99124769435641
1575,7.761813779906205e-11,113.61361638182002
1576,4.910484741728792e-09,95.57539494199273
1577,1.4527937532584772e-07,86.41740341247771
1578,2.2721897781641796e-05,71.40972140114562
1579,0.00022248303628376217,54.49811287799394
1580,1.5018229396182094e-06,72.97939192703994
1581,5.390235087375337e-10,115.39217456395868
1582,1.7758934885893872e-07,60.119985791720666
1583,0.00483584610770051,51.90776687100465
1584,1.3885962985263762e-05,52.75035487486124
1585,2.7242555588221197e-10,95.17026818724476
1586,8.297385393305497e-07,52.3584744096534
1587,0.006077057474241764,46.24562614393658
1588,0.00018441463541237103,67.90683328431143
1589,0.013557518151283206,45.99124769435641
1590,3.1152907799142943e-10,98.37283777516677
1591,1.1801160463681352e-06,72.25267363452237
1592,4.926079442425701e-06,78.21517783582956
1593,2.0083792380479593e-11,109.81108230557636
1594,1.2643250935089765e-05,71.71436100813501
1595,3.8638068607894924e-05,72.65551793068968
1596,4.041699450161409e-07,83.78586330705036
1597,4.61738531719129e-11,111.15987715562619
1598,1.4623161950587096e-09,102.13346884569036
1599,4.0154161138492227e-07,85.88211774343148
1600,1.0680430886534399e-05,64.5018178225227
1601,0.00031340262411235593,54.90822658626344
1602,7.495226933234125e-09,97.69276674233866
1603,6.377853904642576e-08,75.39595625724343
1604,3.8638068607894924e-05,72.65551793068968
1605,1.5342238218844735e-06,72.48675987186189
1606,2.223290065029422e-12,130.59196755099526
1607,8.55559998194462e-06,75.8537664405345
1608,0.003454440979170406,54.574698166144785
1609,7.737851894203821e-06,74.3773238489336
1610,1.5041341485417298e-06,78.81071331825486
1611,0.005418343383718886,29.414514812165834
1612,2.716413877314128e-07,76.14112301102901
1613,4.34072185732897e-08,81.38734927167988
1614,2.6108901528774376e-11,113.53612484062849
1615,2.1325455167680336e-07,87.69880339703262
1616,0.00010984772934272599,60.69337612785422
1617,1.0740824305487817e-05,68.05579936773292
1618,0.018793631246090795,34.38516768351158
1619,4.2601923906848566e-08,69.36556066031115
1620,8.515557266267345e-05,63.20086835807022
1621,1.3911438516796992e-09,90.35277557806658
1622,2.127163606309027e-07,75.3697399251027
1623,3.1519284738879047e-10,88.8558880275369
1624,0.009547823248131804,54.03941249709856
1625,1.1141658434330992e-07,83.20856106768673
1626,4.733353593479225e-06,74.30641846548691
1627,1.1301924483700957e-08,93.34762954194736
1628,6.545300238843317e-08,77.04221207128859
1629,7.143103279105154e-14,124.02870035908454
1630,1.6231172969384182e-07,66.16923291398463
1631,0.0005705183662161883,53.64753203189072
1632,0.09562434124137655,37.10315761557866
1633,0.036005954258767556,41.54720265496754
1634,26.277446091703602,21.815482355625406
1635,0.00022736523921993267,60.12370250121706
1636,9.894389961096167,26.25952739501429
1637,7.71104479928293,25.1222931282362
1638,9.894389961096167,26.25952739501429
1639,4.781266929808767e-08,87.32823407196
1640,5.127013101282894e-05,61.605120758181414
1641,1.9975933380537337e-05,68.10593758587596
1642,1.246247715625688e-07,70.8624004212024
1643,1.023082636982884e-09,108.98852724148996
1644,2.0747963050081163e-07,80.22122619177254
1645,1.7199693920188427e-08,86.01153215896927
1646,0.0015692248053529173,45.61002279921619
1647,1.6026883554981838e-06,75.42203333123793
1648,1.0932637911486163,34.01038320701396
1649,1.3041228270996555e-08,91.13134990260383
1650,7.122970534737338e-07,62.17373062268522
1651,1.655309594081252e-05,67.6342578273915
1652,2.3453707467048974e-07,87.80836680609781
1653,2.2853698728646486e-07,86.16211099205265
1654,1.0172203410029348e-09,107.13653965945299
1655,1.2643250935089765e-05,71.71436100813501
1656,7.024887616405949e-06,68.43643904865348
1657,1.759777555169392e-05,67.19544213095789
1658,1.2643250935089765e-05,71.71436100813501
1659,1.9054494362384602e-08,93.80440454128635
1660,0.0020401983584914015,33.858559851554716
1661,0.001353680300552806,62.92750257587632
1662,8.37727499483012e-05,58.94215791738282
1663,2.146902148083233e-07,82.27799798007823
1664,1.0932637911486163,34.01038320701396
1665,0.00014224599479081658,56.60539288045598
1666,6.280167042637796e-05,70.8744357320994
1667,8.151163308691061e-05,65.59756701403242
1668,0.00010599526424783728,52.80528294833361
1669,3.2803093197175684e-06,80.28297519021616
1670,1.759777555169392e-05,67.19544213095789
1671,3.155605333240223e-14,124.77464854541577
1672,3.2214866801395215e-06,80.29781147992338
1673,9.522590533272274e-10,98.19615617454001
1674,9.522590533272274e-10,98.19615617454001
1675,1.2585020071989964e-07,81.91813463500259
1676,8.93081555263664e-08,78.31923438262889
1677,9.73036757307078e-10,103.23759035777131
1678,2.4849475160900366e-08,81.89677308493799
1679,4.4915758993965396e-08,83.44412105998558
1680,6.069468038952371e-07,81.71806595266376
1681,4.924128390065798e-10,96.71761616229233
1682,26.277446091703602,21.815482355625406
1683,0.00023839431904922742,59.57533229691092
1684,0.0031157326066297304,60.674653443347225
1685,0.00010891557815541702,47.19069496972135
1686,7.164020600143917e-07,64.02571820472218
1687,0.0007237653739175843,59.32338281252306
1688,0.00010891557815541702,47.19069496972135
1689,7.164020600143917e-07,64.02571820472218
1690,1.2606512860516289e-05,46.80947007458112
1691,7.164020600143917e-07,64.02571820472218
1692,7.164020600143917e-07,64.02571820472218
1693,0.00010891557815541702,47.19069496972135
1694,1.2606512860516289e-05,46.80947007458112
1695,0.00010891557815541702,47.19069496972135
1696,0.0029349686828026474,49.21414256256945
1697,0.0004925895489476561,65.3147758269595
1698,9.966222655976488e-06,66.03851022750267
1699,8.37727499483012e-05,58.94215791738282
1700,1.862883276825004e-08,93.82905089965458
1701,4.760632166885812e-06,76.1584060475239
1702,1.030633184253642e-08,92.28170292460699
1703,6.2794914322288615e-06,67.62117329213157
1704,5.317223854780986e-10,103.55706625446795
1705,5.286755993337948e-10,101.70507867243097
1706,9.689141628441054e-09,89.36126575493819
1707,7.903817213840769e-07,66.22787292984451
1708,0.0428629053766268,37.35753606515883
1709,1.1314186759029341e-07,64.92151562092228
1710,4.362621630736638e-11,109.12775172568871
1711,1.0405161512013858e-08,89.66924829796474
1712,1.463402281026375e-06,71.33313611299478
1713,0.001820867485160384,56.35181191039353
1714,8.009525034671538e-08,79.81378496449159
1715,1.2570804705967166e-05,69.86237342609803
1716,0.003454440979170406,54.574698166144785
1717,2.4523438502677885e-08,104.37002425890475
1718,1.7526260571768414e-05,60.10828099729017
1719,1.656134018017336e-10,85.84309910549928
1720,5.510228348638526e-07,75.77718115238366
1721,6.280167042637796e-05,70.8744357320994
1722,1.8888448716392784e-05,62.12557013752041
1723,3.155605333240223e-14,124.77464854541577
1724,4.021560838717571e-06,68.94586286191158
1725,8.009525034671538e-08,79.81378496449159
1726,26.277446091703602,21.815482355625406
1727,0.0042589884357276475,46.79156738305043
1728,1.6344356532664125e-08,85.83139431106876
1729,2.5106174517602083e-06,79.1605772131453
1730,1.7382958914746995e-07,72.5981670318997
1731,5.510228348638526e-07,75.77718115238366
1732,3.8638068607894924e-05,72.65551793068968
1733,8.542165539668604e-06,65.01083936978976
1734,1.4036040114479001e-08,93.2478077321049
1735,1.6889037937154144e-07,46.047020284300665
1736,1.7526260571768414e-05,60.10828099729017
1737,1.1801160463681352e-06,72.25267363452237
1738,3.399602097231807e-10,105.66434625692995
1739,2.7954128135260264e-09,104.74926640836978
1740,1.0619459387824253e-10,112.8552700415152
1741,0.00015055272342412204,58.63751831039343
1742,2.939020294267712e-08,94.75955225214162
1743,0.0011696553453558211,55.6903130318958
1744,3.0263007995916976e-06,76.41369846794896
1745,7.269025049495772e-06,70.49321083695916
1746,0.00016318916540736467,62.50679503266064
1747,2.913575536803455e-06,78.82136888832248
1748,0.00023547536137974025,56.530238307931405
1749,8.604906368534118e-06,77.70575402257147
1750,0.0004280777670108565,59.92957386501596
1751,8.610445367497432e-05,66.4197351226429
1752,2.167885275796058e-06,63.49054530931562
1753,2.614611232358126e-05,76.79492336308918
1754,0.0013082156018413694,60.870730787570636
1755,3.839066320887459e-06,77.07794356905148
1756,4.462315179607312e-06,71.6983908992348
1757,1.1976920468812154e-05,73.18683514539437
1758,0.0071053435336275875,45.916373856568185
1759,6.772770468456875e-08,79.09898385959426
1760,3.3385448146799116e-05,65.41832838670916
1761,1.7382958914746995e-07,72.5981670318997
1762,0.00016678820175743884,66.43039069271052
1763,0.0034743491098367524,56.426685748181754
1764,7.269025049495772e-06,70.49321083695916
1765,1.1359217159653353e-05,74.03616681608848
1766,8.428930839907448e-14,122.18259108806386
1767,0.04681246977747915,29.79573970730607
1768,9.902741465312916e-07,75.47254154539426
1769,0.036005954258767556,41.54720265496754
1770,2.5712114131054847e-06,71.05314286437361
1771,1.4318074714608514e-08,79.94991078024074
1772,9.138063208208865e-08,94.30918363379237
1773,0.036005954258767556,41.54720265496754
1774,2.2925108907098422e-08,87.97208200377223
1775,0.0020401983584914015,33.858559851554716
1776,9.878376132605058e-09,89.81441516204077
1777,2.5900438087027342e-14,138.6887190263633
1778,4.1308366376756357e-07,87.70945896710023
1779,0.0003242943730416506,56.96499837456912
1780,8.55559998194462e-06,75.8537664405345
1781,0.00068169252499869,58.94386936774543
1782,1.5031665566072977e-07,90.09673221818342
1783,2.913575536803455e-06,78.82136888832248
1784,5.3560659508259916e-05,61.04943791984485
1785,3.180821487745021e-05,68.74279010600549
1786,8.083545769116344e-06,73.82164101059705
1787,2.6299625953494313e-06,71.0284965060054
1788,0.0019221706109159662,54.879337773134175
1789,9.950908847192445e-06,60.207188836287756
1790,0.00046274415940973017,61.430662814985084
1791,3.542867289375545e-06,75.39576920945876
1792,8.310915978335328e-07,80.30083843726452
1793,1.4400590555529741e-08,81.8018983622777
1794,3.4731027333600427e-09,87.82952608351457
1795,4.225893823538405e-07,62.623753166491234
1796,3.7101274617335664e-06,75.02117178074582
1797,6.494233898679535e-10,87.92149029483204
1798,0.009547823248131804,54.03941249709856
1799,9.902741465312916e-07,75.47254154539426
1800,2.285284531056243e-05,73.26170898318259
1801,0.0013007194849233908,59.01874320553367
1802,3.485335442561919e-06,71.13705876877137
1803,8.37727499483012e-05,58.94215791738282
1804,0.0019221706109159662,54.879337773134175
1805,0.0004021410662906345,56.045460853041526
1806,9.522590533272274e-10,98.19615617454001
1807,3.3607300118862295e-10,111.90495673395745
1808,8.55559998194462e-06,75.8537664405345
1809,5.3830883297147635e-08,88.78984037385368
1810,4.143744123022087e-08,89.5194299788198
1811,2.7912547796974144e-07,70.52653503241676
1812,1.6668068343562804e-09,81.42067346713746
1813,6.626186317675567e-06,71.63948717034677
1814,1.2643250935089765e-05,71.71436100813501
1815,1.1976920468812154e-05,73.18683514539437
1816,1.394859978267556e-07,96.40147170165457
1817,3.988530014510282e-06,68.53534688765106
1818,0.00022248303628376217,54.49811287799394
1819,0.024505395542417697,47.538595669403996
1820,5.814436187322684e-06,60.522830087887996
1821,2.4706164251026908e-06,67.14438349403096
1822,9.966222655976488e-06,66.03851022750267
1823,6.943864753582208e-05,72.35087832370031
1824,1.2726344039681966e-07,67.57681975314718
1825,1.7425834542453375e-05,58.25629341525321
1826,1.921481057806043e-09,86.282178108467
1827,3.2803093197175684e-06,80.28297519021616
1828,2.2100351433911447e-06,72.8193203038184
1829,4.5602178561708033e-07,78.34297448795641
1830,1.5911988280123566e-07,67.06779820588011
1831,8.292047782168056e-08,63.64449330958196
1832,0.1988897946826498,44.035707552569804
1833,2.6299625953494313e-06,71.0284965060054
1834,2.6452179918829917e-08,85.78088609691241
1835,0.00013322463930506544,53.237480058742655
1836,1.7351648968085026e-10,110.1923072007166
1837,1.1223096883578981e-06,58.17970812710235
1838,9.968699714593027e-05,52.13972844004001
1839,3.994668105704722e-06,74.366668278866
1840,0.00034323216709431544,58.997123804506586
1841,3.8228454276138417e-07,75.06510031811334
1842,4.337623670334017e-11,107.27576414365176
1843,1.6464366191294654e-05,56.224167985315745
1844,6.232827411395482e-06,72.07830286678036
1845,5.701513584129739e-05,64.93355093181928
1846,4.5968405629266406e-08,92.6522722496796
1847,6.943864753582208e-05,72.35087832370031
1848,0.1988897946826498,44.035707552569804
1849,2.1468219770290974e-05,69.37759597120815
1850,7.57088078986137e-06,70.45372818888372
1851,1.7763163615596723e-08,98.74257310311363
1852,0.00023683241865509103,58.38222588996838
1853,1.0195763325101342e-05,72.6338985296626
1854,0.00023547536137974025,56.530238307931405
1855,1.399161089126202e-09,92.20476316010357
1856,0.0002725233199941802,63.767427851911926
1857,0.00012998388994170664,65.29315642593244
1858,0.0003164631049871007,55.604783624039946
1859,1.5142602158399084e-06,73.38990790130046
1860,2.9662305043812924e-07,80.88524227398567
1861,3.565698999539936e-05,70.97334357109696
1862,5.50180902128727e-08,92.71343603390356
1863,7.460147074234462e-08,85.03986865987437
1864,2.998940125772254e-07,87.64443189466984
1865,1.5703802023655188e-09,102.44145138871694
1866,1.1186783678345893e-05,67.45073455138295
1867,1.3684979406822224e-07,84.90147817280136
1868,8.413585946275e-07,70.11198594181893
1869,0.0013082156018413694,60.870730787570636
1870,6.326623353311553e-07,80.58648097801256
1871,1.8888448716392784e-05,62.12557013752041
1872,0.0005279608316822383,54.729590097557704
1873,0.0012308484902948966,56.68122819955925
1874,7.08167867742461e-09,95.6606413124012
1875,7.638359654806513e-07,64.17110114153883
1876,1.5703802023655188e-09,102.44145138871694
1877,0.4116525724083223,38.454428246402834
1878,0.000598690637090401,37.165370624165504
1879,0.0026645411977714068,43.27325776228934
1880,0.0002450631067344098,60.43899767827405
1881,3.565698999539936e-05,70.97334357109696
1882,0.0007237653739175843,59.32338281252306
1883,6.051831707080043e-07,56.813175019109885
1884,1.237078254734933e-10,108.05161950801316
1885,0.024505395542417697,47.538595669403996
1886,3.565698999539936e-05,70.97334357109696
1887,7.269025049495772e-06,70.49321083695916
1888,4.018540384038753e-07,81.9338757250134
1889,0.010686906813114804,40.31539691372408
1890,1.0664111772661687e-06,81.4380727040426
1891,5.478654565320234e-07,73.92519357034668
1892,9.972637937514159e-05,54.752491327574106
1893,3.259305002850944e-07,84.70540082857795
1894,0.06470832671109834,41.24256304797816
1895,5.0644487827989245e-05,71.79397325362699
1896,0.0029349686828026474,49.21414256256945
1897,0.0026645411977714068,43.27325776228934
1898,0.007076468378430932,38.82921272290046
1899,8.037226795308168e-06,71.96965342856008
1900,3.6993467740713464e-06,50.11628084719191
1901,3.68782355669591e-05,48.30630983547236
1902,5.654895747952407e-07,77.42343696642881
1903,3.9693717588586784e-09,96.70110160562763
1904,6.069241388822481e-05,68.81766394379372
1905,0.0013007194849233908,59.01874320553367
1906,0.0004925895489476561,65.3147758269595
1907,1.6119247353903535e-06,77.27402091327488
1908,0.005104886183584933,50.43529273374529
1909,0.0009486687091341703,58.46183813546035
1910,8.866482091106982e-05,60.97428334732029
1911,1.8888448716392784e-05,62.12557013752041
1912,9.227494691249827e-05,64.88304271766293
1913,0.008681461808793686,47.79313812078148
1914,2.6896316000117482e-14,128.47274539847342
1915,1.656134018017336e-10,85.84309910549928
1916,3.565047340379744e-10,100.78821363189192
1917,5.23814974730214e-10,94.79682061745547
1918,4.8163737393623314e-05,57.72100774620697
1919,1.0672409185822444e-06,77.48983068562451
1920,2.2721897781641796e-05,71.40972140114562
1921,3.88360830084195e-09,97.68942380630149
1922,0.0003242943730416506,56.96499837456912
1923,8.162856555689756e-07,67.93459034870452
1924,0.0013007194849233908,59.01874320553367
1925,2.02858978519566e-06,59.72705610214994
1926,0.0015053651062915,66.25593274951419
1927,6.551156040061715e-09,94.1595523624321
1928,0.09233089650739426,40.696621808864315
1929,0.06508124430648728,43.09455063001512
1930,0.00015055272342412204,58.63751831039343
1931,2.6896316000117482e-14,128.47274539847342
1932,2.5545511045080253e-11,109.6125291805786
1933,9.106497863011801e-07,69.48974650412535
1934,3.17025525574888e-08,91.12660541078053
1935,2.1022622821833775e-07,67.33252897733298
1936,0.1988897946826498,44.035707552569804
1937,0.0004897669951986497,63.46278824492254
1938,0.036005954258767556,41.54720265496754
1939,1.880817106607436e-10,104.11699828188237
1940,5.268337488313772e-10,96.64880819949244
1941,0.003595093913120512,58.48345753648744
1942,1.9147176283819066e-07,78.53905183217982
1943,2.9662305043812924e-07,80.88524227398567
1944,2.418496821131918e-06,65.04570146473647
1945,4.924128390065798e-10,96.71761616229233
1946,1.2643250935089765e-05,71.71436100813501
1947,4.590927552779734e-11,109.30788957358921
1948,1.7526260571768414e-05,60.10828099729017
1949,1.1460765854050401e-06,82.7097310893748
1950,1.9305021798049946e-05,66.04916579757028
1951,1.7810023121557526e-05,72.1244747164045
1952,2.285284531056243e-05,73.26170898318259
1953,0.003454440979170406,54.574698166144785
1954,4.85165044011966e-13,125.35658390819667
1955,5.052951011270245e-06,55.13762812594443
1956,3.323624200442961e-08,71.97265136094528
1957,5.052951011270245e-06,55.13762812594443
