compound,SMILES
82040,C1(=O)C=CC(OO)OOC1(C(=O)(O))C(=O)(OON(=O)(=O))
82051,C1(=O)C=CC2(N(=O)(=O))OOC1(OO)C2(O)(OO)
82052,C1(=O)C=CC2(O)OOC1(N(=O)(=O))C2(O)(OO)
82057,C1(=O)C=CC=CC1(O)C
82059,C1(=O)C=CC=CC1(O)C(ON(=O)(=O))
82065,C1(=O)CC(=O)C(=O)OOC1(C(OO))C(=O)(OO)
82069,C1(=O)CC(=O)C(=O)OOC1(C)C(=O)(OON(=O)(=O))
82074,C1(=O)CC(=O)C(=O)OOC1(N(=O)(=O))C(=O)C
82080,C1(=O)CC(=O)C(=O)OOC1(ON(=O)(=O))C(=O)(O)
82088,C1(=O)CC(=O)C(=O)OOC1(OO)C(OO)
82097,C1(=O)CC(=O)C(O)(C)C(ON(=O)(=O))C1(C)C
82099,C1(=O)CC(=O)C(O)(C)C(ON(=O)(=O))C1(C)C(ON(=O)(=O))
82104,C1(=O)CC(=O)C(O)C(=O)C1(O)C
82105,C1(=O)CC(=O)C(O)C(ON(=O)(=O))C1(OO)C
82109,C1(=O)CC(=O)C(ON(=O)(=O))(C)C(OO)C1(C)C
82119,C1(=O)CC(=O)C(OO)(C)C(OO)C1(C)C
82129,C1(=O)CC(=O)C1(C)C(ON(=O)(=O))
82134,C1(=O)CC(=O)C1(OO)C(ON(=O)(=O))
82137,C1(=O)CC(=O)CC(O)(ON(=O)(=O))C1(OO)C
82142,C1(=O)CC(=O)CC(OO)C1(O)C
82146,C1(=O)CC(=O)CC(OO)C1(OO)C(O)
82148,C1(=O)CC(=O)OOC(=O)C1(ON(=O)(=O))C
82153,C1(=O)CC(=O)OOC(ON(=O)(=O))C1(OO)C(=O)(OON(=O)(=O))
82157,C1(=O)CC(=O)OOC(OO)C1(OO)C(=O)(OON(=O)(=O))
82169,C1(=O)CC(ON(=O)(=O))(C(OO)(C)C)C(ON(=O)(=O))C(=O)C1C
82175,C1(=O)CC(ON(=O)(=O))C(=O)OOC1(N(=O)(=O))C(=O)(OO)
82176,C1(=O)CC(ON(=O)(=O))C(=O)OOC1(N(=O)(=O))C(=O)(OON(=O)(=O))
82177,C1(=O)CC(ON(=O)(=O))C(=O)OOC1(O)C(=O)
82179,C1(=O)CC(ON(=O)(=O))C(=O)OOC1(O)C(=O)(OO)
82183,C1(=O)CC(ON(=O)(=O))C(=O)OOC1(ON(=O)(=O))C(=O)(OO)
82188,C1(=O)CC(ON(=O)(=O))C(=O)OOC1C(=O)(O)
82195,C1(=O)CC(ON(=O)(=O))C(C)(C)C(ON(=O)(=O))C1(ON(=O)(=O))C
82197,C1(=O)CC(ON(=O)(=O))C(C)(C)C(OO)C1(O)C
82201,C1(=O)CC(ON(=O)(=O))C(C)(C)OOC(=O)C1(OO)C
82204,C1(=O)CC(ON(=O)(=O))C(O)(C2(O)(OO))OOC12
82210,C1(=O)CC(ON(=O)(=O))C(ON(=O)(=O))(C)C(ON(=O)(=O))C1(OO)C
82224,C1(=O)CC(ON(=O)(=O))C(OO)(C)C(ON(=O)(=O))C1(ON(=O)(=O))C
82228,C1(=O)CC(ON(=O)(=O))C(OO)C(=O)C1(O)C
82235,C1(=O)CC(ON(=O)(=O))C1(C)C(ON(=O)(=O))
82237,C1(=O)CC(ON(=O)(=O))C1(O)C
82239,C1(=O)CC(ON(=O)(=O))C1(ON(=O)(=O))C(OO)
82247,C1(=O)CC(ON(=O)(=O))CC(=O)C1(OO)C(O)
82252,C1(=O)CC(ON(=O)(=O))CC(ON(=O)(=O))C1(OO)C(O)
82257,C1(=O)CC(ON(=O)(=O))CC(OO)C1(ON(=O)(=O))C(=O)(OO)
82267,C1(=O)CC(ON(=O)(=O))OOC1(C)C(=O)
82272,C1(=O)CC(OO)(C(ON(=O)(=O))(C)C)C(OO)C(=O)C1(ON(=O)(=O))C
82273,C1(=O)CC(OO)(C(ON(=O)(=O))(C)C)CC(=O)C1(O)C
82276,C1(=O)CC(OO)(C(ON(=O)(=O))(C)C)CC(=O)C1(O)C(ON(=O)(=O))
82277,C1(=O)CC(OO)(C(ON(=O)(=O))(C)C)CC(=O)C1(O)C(OO)
82278,C1(=O)CC(OO)(C(ON(=O)(=O))(C)C)CC(=O)C1C
82279,C1(=O)CC(OO)(C(OO)(C)C)C(=O)C(=O)C1C
82281,C1(=O)CC(OO)(C(OO)(C)C)C(ON(=O)(=O))C(=O)C1(ON(=O)(=O))C
82284,C1(=O)CC(OO)C(=O)C(=O)C1(O)C
82290,C1(=O)CC(OO)C(=O)OOC1(O)C(=O)(OO)
82293,C1(=O)CC(OO)C(=O)OOC1(ON(=O)(=O))C(=O)(OO)
82297,C1(=O)CC(OO)C(=O)OOC1C(=O)(O)
82299,C1(=O)CC(OO)C(=O)OOC1C(=O)(OON(=O)(=O))
82305,C1(=O)CC(OO)C(C)(C)OOC(=O)C1(ON(=O)(=O))C
82306,C1(=O)CC(OO)C(O)(C)C(ON(=O)(=O))C1
82307,C1(=O)CC(OO)C(O)(C)C(ON(=O)(=O))C1(C)C
82315,C1(=O)CC(OO)C(ON(=O)(=O))(C(ON(=O)(=O)))C(OO)C1
82329,C1(=O)CC(OO)C(OO)(C(OO))C(ON(=O)(=O))C1
82330,C1(=O)CC(OO)C(OO)(C)C(ON(=O)(=O))C1
82331,C1(=O)CC(OO)C(OO)C(=O)C1(O)C
82351,C1(=O)CC(OO)CC(=O)C1(OO)C(O)
82356,C1(=O)CC(OO)CC(ON(=O)(=O))C1(ON(=O)(=O))C(OO)
82358,C1(=O)CC(OO)CC(ON(=O)(=O))C1(OO)C(=O)(O)
82359,C1(=O)CC(OO)CC(ON(=O)(=O))C1(OO)C(=O)(OO)
82362,C1(=O)CC(OO)CC(ON(=O)(=O))C1(OO)C(OO)
82370,C1(=O)CC(OO)CC(OO)C1(OO)C(ON(=O)(=O))
82375,C1(=O)CC(OO)OOC(=O)C1(OO)C(=O)(OON(=O)(=O))
82380,C1(=O)CC=CC(=O)C1(O)C
82389,C1(=O)COOC1(C(=O)(O))C(=O)C(=O)
82390,C1(=O)COOC1(C(=O)(O))C(ON(=O)(=O))
82391,C1(=O)COOC1(C(=O)(O))C(ON(=O)(=O))C(=O)
82394,C1(=O)COOC1(C(=O)(O))C(ON(=O)(=O))C(=O)(OON(=O)(=O))
82397,C1(=O)COOC1(C(=O)(O))C(OO)C(=O)(OO)
82400,C1(=O)COOC1(C(=O)(OO))C(=O)(OON(=O)(=O))
82407,C1(=O)COOC1(C(=O)(OON(=O)(=O)))C(=O)
82415,C1(=O)COOC1(C(=O))C(ON(=O)(=O))C(=O)
82423,C1(=O)COOC1(C(ON(=O)(=O)))C(=O)C(=O)(OO)
82424,C1(=O)COOC1(C(ON(=O)(=O)))C(=O)C(=O)(OON(=O)(=O))
82428,C1(=O)COOC1(C(ON(=O)(=O)))C(OO)C(=O)(OON(=O)(=O))
82429,C1(=O)COOC1(C(OO))C(=O)
82433,C1(=O)COOC1(C(OO))C(=O)C(=O)(O)
82446,C1(=O)COOC1(C)C(=O)C(=O)
82453,C1(=O)COOC1(C)C(ON(=O)(=O))C(=O)(OON(=O)(=O))
82470,C1(=O)COOC1(O)C(=O)C(=O)C(=O)(OO)
82472,C1(=O)COOC1(O)C(=O)C(ON(=O)(=O))
82486,C1(=O)COOC1(O)C(ON(=O)(=O))C(=O)C
82495,C1(=O)COOC1(O)C(OO)(C)C(=O)(O)
82496,C1(=O)COOC1(O)C(OO)(C)C(=O)(OO)
82501,C1(=O)COOC1(O)C(OO)C(=O)(OON(=O)(=O))
82503,C1(=O)COOC1(O)C(OO)C(=O)C(=O)(OO)
82507,C1(=O)COOC1(ON(=O)(=O))C(=O)(O)
82513,C1(=O)COOC1(ON(=O)(=O))C(=O)C(OO)
82515,C1(=O)COOC1(ON(=O)(=O))C(ON(=O)(=O))(C)C(=O)(O)
82517,C1(=O)COOC1(ON(=O)(=O))C(ON(=O)(=O))C(=O)(O)
82524,C1(=O)COOC1(ON(=O)(=O))C(OO)(C)C(=O)(OO)
82530,C1(=O)COOC1(OO)C
82537,C1(=O)COOC1(OO)C(=O)C(=O)(OO)
82538,C1(=O)COOC1(OO)C(=O)C(=O)C
82547,C1(=O)COOC1(OO)C(O)
82550,C1(=O)COOC1(OO)C(ON(=O)(=O))(C)C(=O)
82560,C1(=O)COOC1(OO)C(ON(=O)(=O))C(=O)C(=O)(OO)
82561,C1(=O)COOC1(OO)C(ON(=O)(=O))C(=O)C(=O)(OON(=O)(=O))
82567,C1(=O)COOC1(OO)C(OO)(C)C(=O)(O)
82570,C1(=O)COOC1(OO)C(OO)C(=O)
82583,C1(=O)COOC1C(=O)C(=O)(O)
82585,C1(=O)COOC1C(=O)C(=O)(OON(=O)(=O))
82589,C1(=O)COOC1C(=O)C(=O)C(=O)(OO)
82590,C1(=O)COOC1C(=O)C(=O)C(ON(=O)(=O))
82595,C1(=O)COOC1C(N(=O)(=O))(ON(=O)(=O))C(=O)(OO)
82620,C1(=O)COOC1C(ON(=O)(=O))C(=O)C(=O)(OO)
82621,C1(=O)COOC1C(ON(=O)(=O))C(=O)C(=O)(OON(=O)(=O))
82625,C1(=O)COOC1C(OO)(C(=O)(O))C(=O)(OO)
82631,C1(=O)COOC1C(OO)(C(=O)(OON(=O)(=O)))C(=O)(OON(=O)(=O))
82633,C1(=O)COOC1C(OO)(C(ON(=O)(=O)))C(=O)(OON(=O)(=O))
82639,C1(=O)COOC1C(OO)(C)C(=O)(OO)
82643,C1(=O)COOC1C(OO)C(=O)(OO)
82650,C1(=O)COOC1C(OO)C(=O)C(OO)
82651,C1(=O)OC(=O)C(N(=O)(=O))C(=O)C(=O)C1(O)C(OO)
82659,C1(=O)OC(=O)C(O)(OO)C(=O)C(=O)C1C
82660,C1(=O)OC(=O)C(O)(OO)C(=O)C(ON(=O)(=O))C1(O)C
82669,C1(=O)OC(=O)CC(=O)C(=O)C1(O)C(=O)(O)
82673,C1(=O)OC(N(=O)(=O))(OO)C(O)(O)C(=O)C=C1C(O)
82674,C1(=O)OC(N(=O)(=O))(OO)C(O)(O)C(=O)C=C1C(ON(=O)(=O))
82681,C1(=O)OC(OO)C(O)(OO)C(=O)C(ON(=O)(=O))C1(O)C
82682,C1(=O)OC(OO)C(O)(OO)C(=O)C(ON(=O)(=O))C1(ON(=O)(=O))C
82689,C1(=O)OC(OO)C(O)C(=O)C(=O)C1C(=O)(OON(=O)(=O))
82695,C1(=O)OC1(=O)
82700,C1(=O)OC1(C(=O)(O))C(=O)C(O)C(=O)
82703,C1(=O)OC1(C(=O)(O))C(O)(O)C(=O)C(=O)
82709,C1(=O)OC1(C(=O)(O))C(OO)
82710,C1(=O)OC1(C(=O)(O))C(OO)=CC(=O)
82712,C1(=O)OC1(C(=O)(O))C(OO)C(=O)(O)
82718,C1(=O)OC1(C(=O)(O))C=CC(=O)(OON(=O)(=O))
82724,C1(=O)OC1(C(=O)(OO))C(=O)C(N(=O)(=O))C(=O)
82726,C1(=O)OC1(C(=O)(OO))C(=O)C(O)C(=O)(OON(=O)(=O))
82737,C1(=O)OC1(C(=O)(OO))C(O)C(ON(=O)(=O))C(=O)(OON(=O)(=O))
82739,C1(=O)OC1(C(=O)(OO))C(O)C(OO)C(=O)(OON(=O)(=O))
82745,C1(=O)OC1(C(=O)(OO))C(OO)C(=O)
82749,C1(=O)OC1(C(=O)(OO))C=CC(=O)(OO)
82750,C1(=O)OC1(C(=O)(OO))C=CC(=O)(OON(=O)(=O))
82762,C1(=O)OC1(C(=O)(OON(=O)(=O)))C(O)C(=O)C(=O)
82765,C1(=O)OC1(C(=O)(OON(=O)(=O)))C(O)C(ON(=O)(=O))C(=O)
82775,C1(=O)OC1(C(=O))C(=O)C(O)C(=O)
82776,C1(=O)OC1(C(=O))C(=O)C(ON(=O)(=O))C(=O)
82780,C1(=O)OC1(C(=O))C(O)(O)C(=O)C(=O)
82794,C1(=O)OC1(C(O))C(=O)C(N(=O)(=O))C(=O)(OO)
82795,C1(=O)OC1(C(O))C(=O)C(O)C(=O)C(=O)(O)
82796,C1(=O)OC1(C(O))C(O)(O)C(=O)
82797,C1(=O)OC1(C(O))C(O)(O)C(=O)(O)
82800,C1(=O)OC1(C(O))C(O)(O)C(=O)C(=O)
82802,C1(=O)OC1(C(O))C(O)(O)C(=O)C(O)C(=O)
82804,C1(=O)OC1(C(O))C(O)(O)C(=O)C(O)C(=O)(OO)
82805,C1(=O)OC1(C(O))C(O)(O)C(=O)C(O)C(=O)(OON(=O)(=O))
82810,C1(=O)OC1(C(O))C(O)C(=O)
82813,C1(=O)OC1(C(O))C(O)C(=O)C(=O)(OO)
82821,C1(=O)OC1(C(O))C(ON(=O)(=O))C(=O)(OO)
82823,C1(=O)OC1(C(O))C(ON(=O)(=O))C(O)C(=O)
82824,C1(=O)OC1(C(O))C(ON(=O)(=O))C(O)C(=O)(OO)
82826,C1(=O)OC1(C(O))C(OO)
82828,C1(=O)OC1(C(O))C(OO)C(O)C(=O)
82829,C1(=O)OC1(C(O))C(OO)C(O)C(=O)(OO)
82838,C1(=O)OC1(C(O))CC(=O)(OON(=O)(=O))
82841,C1(=O)OC1(C(ON(=O)(=O)))C(=O)C(=O)C(=O)(OON(=O)(=O))
82842,C1(=O)OC1(C(ON(=O)(=O)))C(=O)C(=O)C(=O)C(=O)
82847,C1(=O)OC1(C(ON(=O)(=O)))C(=O)C(OO)
82848,C1(=O)OC1(C(ON(=O)(=O)))C(=O)C(OO)C(=O)
82852,C1(=O)OC1(C(ON(=O)(=O)))C(O)(O)C(=O)C(=O)
82855,C1(=O)OC1(C(ON(=O)(=O)))C(O)(O)C(=O)C(O)C(=O)(OO)
82856,C1(=O)OC1(C(ON(=O)(=O)))C(O)(O)C(=O)C(O)C(=O)(OON(=O)(=O))
82864,C1(=O)OC1(C(ON(=O)(=O)))C(O)C(=O)(OO)
82866,C1(=O)OC1(C(ON(=O)(=O)))C(O)C(=O)C(=O)
82868,C1(=O)OC1(C(ON(=O)(=O)))C(O)C(=O)C(=O)C(=O)
82869,C1(=O)OC1(C(ON(=O)(=O)))C(O)C(O)C(=O)(OO)
82871,C1(=O)OC1(C(ON(=O)(=O)))C(O)C(ON(=O)(=O))C(=O)(OO)
82872,C1(=O)OC1(C(ON(=O)(=O)))C(O)C(OO)C(=O)
82874,C1(=O)OC1(C(ON(=O)(=O)))C(O)C(OO)C(=O)(OON(=O)(=O))
82881,C1(=O)OC1(C(ON(=O)(=O)))C(OO)=CC(=O)(OO)
82890,C1(=O)OC1(C(ON(=O)(=O)))C(OO)C(ON(=O)(=O))C(=O)(OON(=O)(=O))
82892,C1(=O)OC1(C(ON(=O)(=O)))CC(=O)(OO)
82901,C1(=O)OC1(C(OO))C(=O)C(N(=O)(=O))C(=O)(OO)
82902,C1(=O)OC1(C(OO))C(=O)C(N(=O)(=O))C(=O)(OON(=O)(=O))
82903,C1(=O)OC1(C(OO))C(=O)C(O)C(=O)
82904,C1(=O)OC1(C(OO))C(=O)C(O)C(=O)(OO)
82908,C1(=O)OC1(C(OO))C(=O)C(OO)
82911,C1(=O)OC1(C(OO))C(N(=O)(=O))C(=O)(OON(=O)(=O))
82913,C1(=O)OC1(C(OO))C(O)(O)C(=O)(OO)
82920,C1(=O)OC1(C(OO))C(O)(OO)C(=O)C(=O)
82921,C1(=O)OC1(C(OO))C(O)C(=O)
82923,C1(=O)OC1(C(OO))C(O)C(=O)(OON(=O)(=O))
82927,C1(=O)OC1(C(OO))C(O)C(ON(=O)(=O))C(=O)
82929,C1(=O)OC1(C(OO))C(O)C(OO)C(=O)
82932,C1(=O)OC1(C(OO))C(ON(=O)(=O))C(=O)
82936,C1(=O)OC1(C(OO))C(ON(=O)(=O))C(O)C(=O)(OO)
82943,C1(=O)OC1(C(OO))C(OO)=CC(=O)(OON(=O)(=O))
82946,C1(=O)OC1(C(OO))C(OO)C(=O)(OON(=O)(=O))
82948,C1(=O)OC1(C(OO))C(OO)C(O)C(=O)(OO)
82959,C1(=O)OC1(C)C(=O)(O)
82962,C1(=O)OC1(C)C(=O)(OON(=O)(=O))
82963,C1(=O)OC1(C)C(=O)C(=O)(OON(=O)(=O))
82974,C1(=O)OC1(C)C(=O)C(O)C(=O)(OO)
82975,C1(=O)OC1(C)C(=O)C(O)C(=O)(OON(=O)(=O))
82978,C1(=O)OC1(C)C(=O)C(ON(=O)(=O))C(=O)(O)
82983,C1(=O)OC1(C)C(=O)C(OO)C(=O)(O)
82986,C1(=O)OC1(C)C(=O)C(OO)C(=O)C(=O)
82991,C1(=O)OC1(C)C(=O)CC(=O)(OON(=O)(=O))
82992,C1(=O)OC1(C)C(N(=O)(=O))(OO)
82996,C1(=O)OC1(C)C(O)(O)C(=O)
83003,C1(=O)OC1(C)C(O)(O)C(=O)C(O)C(=O)
83009,C1(=O)OC1(C)C(O)(O)C(=O)C(ON(=O)(=O))C(=O)(OO)
83012,C1(=O)OC1(C)C(O)(O)C(=O)C(OO)C(=O)(O)
83013,C1(=O)OC1(C)C(O)(O)C(=O)C(OO)C(=O)(OO)
83014,C1(=O)OC1(C)C(O)(O)C(=O)C(OO)C(=O)(OON(=O)(=O))
83031,C1(=O)OC1(C)C(O)C(=O)(OO)
83037,C1(=O)OC1(C)C(O)C(=O)C(O)(OO)C(=O)
83038,C1(=O)OC1(C)C(O)C(O)C(=O)(O)
83042,C1(=O)OC1(C)C(O)C(ON(=O)(=O))C(=O)(O)
83043,C1(=O)OC1(C)C(O)C(ON(=O)(=O))C(=O)(OO)
83047,C1(=O)OC1(C)C(O)C(OO)C(=O)(O)
83054,C1(=O)OC1(C)C(ON(=O)(=O))(OO)C(=O)C(=O)(OON(=O)(=O))
83058,C1(=O)OC1(C)C(ON(=O)(=O))(OO)C(OO)C(=O)(OON(=O)(=O))
83064,C1(=O)OC1(C)C(ON(=O)(=O))C(O)(N(=O)(=O))C(=O)(OO)
83066,C1(=O)OC1(C)C(ON(=O)(=O))C(O)C(=O)(O)
83071,C1(=O)OC1(C)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)C(=O)(O)
83074,C1(=O)OC1(C)C(ON(=O)(=O))C(OO)C(=O)(OON(=O)(=O))
83077,C1(=O)OC1(C)C(OO)=C(N(=O)(=O))C(=O)(O)
83079,C1(=O)OC1(C)C(OO)=CC(=O)
83081,C1(=O)OC1(C)C(OO)=CC(=O)(OO)
83082,C1(=O)OC1(C)C(OO)=CC(=O)(OON(=O)(=O))
83083,C1(=O)OC1(C)C(OO)C(=O)
83089,C1(=O)OC1(C)C(OO)C(=O)C(=O)(OO)
83093,C1(=O)OC1(C)C(OO)C(O)(OO)C(=O)(O)
83095,C1(=O)OC1(C)C(OO)C(O)C(=O)
83096,C1(=O)OC1(C)C(OO)C(O)C(=O)(O)
83097,C1(=O)OC1(C)C(OO)C(O)C(=O)(OO)
83100,C1(=O)OC1(C)C(OO)C(ON(=O)(=O))C(=O)(O)
83101,C1(=O)OC1(C)C(OO)C(ON(=O)(=O))C(=O)(OO)
83105,C1(=O)OC1(C)C=C(OO)C(=O)(OO)
83114,C1(=O)OC1(N(=O)(=O))C
83125,C1(=O)OC1(N(=O)(=O))C(=O)C(C)C(=O)(OO)
83129,C1(=O)OC1(N(=O)(=O))C(=O)C(OO)(C)C(=O)
83134,C1(=O)OC1(N(=O)(=O))C(=O)C(OO)C(=O)
83138,C1(=O)OC1(N(=O)(=O))C(=O)CC(=O)C(=O)(O)
83150,C1(=O)OC1(N(=O)(=O))C(O)(C(ON(=O)(=O)))C(OO)C(=O)
83153,C1(=O)OC1(N(=O)(=O))C(O)(C)C(=O)
83154,C1(=O)OC1(N(=O)(=O))C(O)(C)C(ON(=O)(=O))C(=O)(OO)
83162,C1(=O)OC1(N(=O)(=O))C(O)(O)C(=O)C(=O)C(=O)C
83168,C1(=O)OC1(N(=O)(=O))C(O)(O)C(=O)C(O)C(=O)C(O)
83173,C1(=O)OC1(N(=O)(=O))C(O)(OO)C(ON(=O)(=O))(C)C(=O)
83176,C1(=O)OC1(N(=O)(=O))C(O)(OO)C(OO)C(=O)
83179,C1(=O)OC1(N(=O)(=O))C(O)C(=O)C
83197,C1(=O)OC1(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)(OO)
83206,C1(=O)OC1(N(=O)(=O))C(OO)(C)C(O)C(=O)(O)
83213,C1(=O)OC1(N(=O)(=O))C(OO)C
83215,C1(=O)OC1(N(=O)(=O))C(OO)C(=O)(O)
83222,C1(=O)OC1(N(=O)(=O))C(OO)C(O)C(=O)(OO)
83227,C1(=O)OC1(N(=O)(=O))C=CC(=O)C
83234,C1(=O)OC1(O)C(=O)C(=O)C(=O)(O)
83240,C1(=O)OC1(O)C(=O)C(C)C(=O)(O)
83247,C1(=O)OC1(O)C(=O)C(O)(C)C(=O)
83256,C1(=O)OC1(O)C(=O)C(ON(=O)(=O))(C)C(=O)(O)
83260,C1(=O)OC1(O)C(=O)C(ON(=O)(=O))C(=O)C
83262,C1(=O)OC1(O)C(=O)C(ON(=O)(=O))C(OO)
83268,C1(=O)OC1(O)C(C(=O)(O))C(OO)
83271,C1(=O)OC1(O)C(C(=O))=CC(=O)
83273,C1(=O)OC1(O)C(C(O))C(=O)(OON(=O)(=O))
83281,C1(=O)OC1(O)C(C)C(=O)(OO)
83302,C1(=O)OC1(O)C(O)(C)C(=O)(OO)
83306,C1(=O)OC1(O)C(O)(C)C(OO)C(=O)C(=O)(O)
83315,C1(=O)OC1(O)C(O)(N(=O)(=O))C(OO)C(=O)(O)
83323,C1(=O)OC1(O)C(O)(O)C(=O)C(=O)C(=O)
83332,C1(=O)OC1(O)C(O)(O)C(=O)C(ON(=O)(=O))C(=O)C
83338,C1(=O)OC1(O)C(O)(OO)C(OO)C(=O)
83342,C1(=O)OC1(O)C(O)C(=O)C(=O)C
83344,C1(=O)OC1(O)C(O)C(ON(=O)(=O))(C(O))C(=O)
83347,C1(=O)OC1(O)C(O)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))
83352,C1(=O)OC1(O)C(O)C(ON(=O)(=O))C(=O)C(O)
83353,C1(=O)OC1(O)C(O)C(ON(=O)(=O))C(=O)C(ON(=O)(=O))
83358,C1(=O)OC1(O)C(O)C(OO)(C)C(=O)(OON(=O)(=O))
83364,C1(=O)OC1(O)C(O)C(OO)C(=O)C
83381,C1(=O)OC1(O)C(ON(=O)(=O))(C)C(O)C(=O)(O)
83386,C1(=O)OC1(O)C(ON(=O)(=O))(C)C(ON(=O)(=O))C(=O)C(=O)(O)
83387,C1(=O)OC1(O)C(ON(=O)(=O))(C)C(OO)C(=O)
83388,C1(=O)OC1(O)C(ON(=O)(=O))(C)C(OO)C(=O)(O)
83389,C1(=O)OC1(O)C(ON(=O)(=O))(C)C(OO)C(=O)(OON(=O)(=O))
83391,C1(=O)OC1(O)C(ON(=O)(=O))C
83394,C1(=O)OC1(O)C(ON(=O)(=O))C(=O)C(=O)C
83397,C1(=O)OC1(O)C(ON(=O)(=O))C(O)(C(O))C(=O)
83402,C1(=O)OC1(O)C(ON(=O)(=O))C(O)(C)C(=O)(OON(=O)(=O))
83403,C1(=O)OC1(O)C(ON(=O)(=O))C(O)(N(=O)(=O))C(=O)(O)
83415,C1(=O)OC1(O)C(ON(=O)(=O))C(ON(=O)(=O))(C)C(=O)(OO)
83422,C1(=O)OC1(O)C(ON(=O)(=O))C(OO)C(=O)(OO)
83448,C1(=O)OC1(O)C(OO)C(=O)(O)
83450,C1(=O)OC1(O)C(OO)C(=O)(OON(=O)(=O))
83462,C1(=O)OC1(O)C(OO)C(O)(OO)C(=O)
83464,C1(=O)OC1(O)C(OO)C(O)C(=O)(OO)
83466,C1(=O)OC1(O)C(OO)C(O)C(=O)C
83468,C1(=O)OC1(O)C(OO)C(O)C(=O)C(=O)(OO)
83473,C1(=O)OC1(O)C(OO)C(ON(=O)(=O))
83477,C1(=O)OC1(O)C(OO)C(OO)
83478,C1(=O)OC1(O)C=C(=O)
83482,C1(=O)OC1(O)C=C(OO)C(=O)(O)
83497,C1(=O)OC1(ON(=O)(=O))C(=O)C(O)(C)C(=O)(OON(=O)(=O))
83498,C1(=O)OC1(ON(=O)(=O))C(=O)C(O)(C)C(=O)C(=O)(O)
83502,C1(=O)OC1(ON(=O)(=O))C(=O)C(O)C(=O)C(=O)(O)
83510,C1(=O)OC1(ON(=O)(=O))C(C(O))C(=O)
83517,C1(=O)OC1(ON(=O)(=O))C(C)C(=O)(O)
83521,C1(=O)OC1(ON(=O)(=O))C(O)(C(=O)(O))C(OO)
83525,C1(=O)OC1(ON(=O)(=O))C(O)(C(OO))C(=O)(OO)
83527,C1(=O)OC1(ON(=O)(=O))C(O)(C)C(=O)
83535,C1(=O)OC1(ON(=O)(=O))C(O)(C)C(OO)C(=O)C(=O)(O)
83546,C1(=O)OC1(ON(=O)(=O))C(O)(O)C(=O)C(O)(C)C(=O)(OON(=O)(=O))
83547,C1(=O)OC1(ON(=O)(=O))C(O)(O)C(=O)C(O)C(=O)
83548,C1(=O)OC1(ON(=O)(=O))C(O)(O)C(=O)C(O)C(=O)(O)
83557,C1(=O)OC1(ON(=O)(=O))C(O)(O)C(=O)C(ON(=O)(=O))C(=O)C
83561,C1(=O)OC1(ON(=O)(=O))C(O)(O)C(=O)C(OO)C(=O)C
83567,C1(=O)OC1(ON(=O)(=O))C(O)C(=O)(O)
83571,C1(=O)OC1(ON(=O)(=O))C(O)C(=O)C(=O)C(=O)
83573,C1(=O)OC1(ON(=O)(=O))C(O)C(=O)C(=O)C(=O)C
83577,C1(=O)OC1(ON(=O)(=O))C(O)C(ON(=O)(=O))(C)C(=O)C(=O)(O)
83578,C1(=O)OC1(ON(=O)(=O))C(O)C(ON(=O)(=O))C(=O)C(=O)(O)
83579,C1(=O)OC1(ON(=O)(=O))C(O)C(OO)(C)C(=O)
83605,C1(=O)OC1(ON(=O)(=O))C(OO)C
83610,C1(=O)OC1(ON(=O)(=O))C(OO)C(O)
83612,C1(=O)OC1(ON(=O)(=O))C(OO)C(O)(C)C(=O)C(=O)(O)
83613,C1(=O)OC1(ON(=O)(=O))C(OO)C(O)C(=O)
83616,C1(=O)OC1(ON(=O)(=O))C(OO)C(ON(=O)(=O))C(=O)C(=O)(O)
83631,C1(=O)OC1(OO)C(=O)C(=O)C(=O)C
83637,C1(=O)OC1(OO)C(=O)C(C)C(=O)(OON(=O)(=O))
83645,C1(=O)OC1(OO)C(=O)C(O)C(=O)(O)
83646,C1(=O)OC1(OO)C(=O)C(O)C(=O)(OO)
83647,C1(=O)OC1(OO)C(=O)C(O)C(=O)(OON(=O)(=O))
83649,C1(=O)OC1(OO)C(=O)C(O)C(=O)C(=O)(O)
83656,C1(=O)OC1(OO)C(=O)C(OO)C
83658,C1(=O)OC1(OO)C(=O)C(OO)C(=O)C
83663,C1(=O)OC1(OO)C(=O)CC(=O)C(OO)
83674,C1(=O)OC1(OO)C(C(=O))=CC(=O)
83676,C1(=O)OC1(OO)C(C(O))=CC(=O)(OON(=O)(=O))
83686,C1(=O)OC1(OO)C(C)C(=O)(O)
83690,C1(=O)OC1(OO)C(N(=O)(=O))(OO)
83694,C1(=O)OC1(OO)C(N(=O)(=O))C(=O)C(=O)C
83701,C1(=O)OC1(OO)C(O)(C)C(=O)
83702,C1(=O)OC1(OO)C(O)(C)C(=O)(O)
83711,C1(=O)OC1(OO)C(O)(C)C(OO)C(=O)(OO)
83714,C1(=O)OC1(OO)C(O)(N(=O)(=O))C(=O)
83716,C1(=O)OC1(OO)C(O)(O)C(=O)(O)
83718,C1(=O)OC1(OO)C(O)(O)C(=O)C(=O)
83724,C1(=O)OC1(OO)C(O)(O)C(=O)C(O)(C)C(=O)
